Comments,Date,Favorites,User,Polarity,Sentiment
"RT @NBCNews: LIVE: Washington, D.C. Mayor Bowser hosts press conference following first presumptive coronavirus case in the nation's capita…",2020-03-08 01:21:16,0,Sesi,0.12878787878787878,positive
RT @stoolpresidente: I’m calling @coronavirus out.   I hope that little bitch reads this tweet.  You may fool the fucks in the league offic…,2020-03-08 01:21:16,0,Seth,-0.1875,negative
"RT @CNN: The number of US coronavirus cases more than tripled this week, and local officials are asking thousands of residents to stay indo…",2020-03-08 01:21:16,0,Nick Orgofman,0.25,positive
"RT @washingtonpost: Trump ""didn’t know people died from the flu.""

It killed his grandfather. https://t.co/Dpb6r40q1R",2020-03-08 01:21:16,0,Aztec Superfly,-0.2,negative
🔷 ¿Puede una mascarilla protegerte del coronavirus de Wuhan? https://t.co/xOc9T8caJW,2020-03-08 01:21:16,0,ProEnlace 💧,0.0,neutral
"I'm not a fan of Biden's by any stretch, but I think it's a little bit hyperbolic to suggest that there's no differ… https://t.co/NZNAPYSkNn",2020-03-08 01:21:16,1,Dead Sea Squirrel,-0.1875,negative
"RT @PhilipRucker: CPAC, which today confirmed an attendee was infected with coronavirus, is where then-acting White House chief of staff Mi…",2020-03-08 01:21:16,0,Kim Newton 🇺🇸 🌊,0.2,positive
RT @nerdette: Encouraging news: a friend of mine who went to see a show last night here in Austin said there was a line out the door for th…,2020-03-08 01:21:16,0,Jan Maxwell,0.0,neutral
"RT @EricDavisMiddVT: Max Boot: ""Trump has yet to figure out that the coronavirus is an enemy that cannot be intimidated with a demeaning ni…",2020-03-08 01:21:16,0,Jesus. #KidsInCages,0.0,neutral
RT @nextaxboy: Coronavirus 1 (Lima) - Dengue 3060 (solo Iquitos),2020-03-08 01:21:16,0,Morocho Junior,0.0,neutral
RT @lhfang: China is tracking its own citizens to such a degree that they have a new app that lets you know if you’ve come in contact with…,2020-03-08 01:21:16,0,Phil Plowe,0.24545454545454545,positive
RT @AndrewYang: The fear of the coronavirus is likely to be as or more destructive than the virus itself.,2020-03-08 01:21:16,0,Angelmarie 🤍,-0.033333333333333326,negative
"RT @UniNoticias: El gobernador, Ron DeSantis, aseguró que el riesgo de contraer la enfermedad se mantiene bajo. Sin embargo, residentes del…",2020-03-08 01:21:16,0,Mohedapa,0.0,neutral
"RT @washingtonpost: Trump ""didn’t know people died from the flu.""

It killed his grandfather. https://t.co/Dpb6r40q1R",2020-03-08 01:21:16,0,Lois Childs,-0.2,negative
RT @TheSteinLine: The NBA has tonight informed its 30 teams that it will hold a conference call Monday morning to brief team doctors and at…,2020-03-08 01:21:16,0,lonzobob,0.0,neutral
RT @TonyDaoryebb: @ElGalactico20 @ChrisjamesD @exxterminador19 @Cegusto @AnibalGDiaz @javo1978 @jledezmah26 @linaresfulo @myriamwinner1 @xx…,2020-03-08 01:21:16,0,César Augusto Pinzón,0.0,neutral
RT @bmangh: Resident Dies In Matt Gaetz's District After He Mocked Coronavirus https://t.co/4Lbz7GgZ6r,2020-03-08 01:21:16,0,robert yoder,0.0,neutral
RT @brianschatz: Trump’s Coronavirus Press Event Was Even Worse Than It Looked | WIRED https://t.co/p4d8DnmbhU,2020-03-08 01:21:16,0,Abe,-0.4,negative
"RT @Dvilwmn: #MelaniaTrump #MelaniaAntoinette #coronavirus #LetThemEatCake #LetThemPlayTennis #Biden2020
#CountryOverParty
#OneTermTrump
#V…",2020-03-08 01:21:16,0,Nancy Pelosi Jr,0.0,neutral
RT @ColbyItkowitz: CPAC chairman Matt Schlapp tells me he interacted with attendee who has tested positive for coronavirus. While the timel…,2020-03-08 01:21:16,0,(REFOLLOW) punished tao,0.22727272727272727,positive
RT @kumailn: I know the coronavirus isn’t that scary for a lot of ppl. Many of you are young &amp; healthy &amp; will be able to defeat it without…,2020-03-08 01:21:15,0,LillaLilla,0.22000000000000003,positive
"RT @MiliUrdaneta: Imposible creer que el Coronavirus no haya llegado a Venezuela. Y no es que lo esté invocando, sino que ante la globaliza…",2020-03-08 01:21:15,0,Francisco Peña,0.0,neutral
"RT @RachelDonadio: The head of the Lombardy's intensive care crisis unit says the health system is on the brink of collapse, intensive care…",2020-03-08 01:21:15,0,"Norm Farrell, IN-SIGHTS.CA",0.0,neutral
RT @ABC7: #BREAKING Chinese hotel used to observe coronavirus contacts collapses; dozens trapped https://t.co/TXiFhBPbQ3 https://t.co/iivpG…,2020-03-08 01:21:15,0,Kelly,-0.1,negative
"RT @unicefphils: ⚠️ Misinformation on COVID-19 

UNICEF does not issue coronavirus advisories on chat apps. We post updates and safety tips…",2020-03-08 01:21:15,0,ram toledo,0.0,neutral
"RT @Trey_VonDinkis: .
⚕️ MAGA HEALTH - INFECTIOUS DISEASE DOCTOR / TRUMP ACTING 'DILIGENTLY'

Dr. Dan O'Brien, Public Heath and Infectious…",2020-03-08 01:21:15,0,Recovering_Democrat,0.0,neutral
RT @noname_8: Photos show why hand sanitizer doesn't work as well as soap and water to remove germs https://t.co/vWfq20cmvX #businessinside…,2020-03-08 01:21:15,0,⅓,0.0,neutral
RT @opietasanimi: Fear about the coronavirus is clarifying in certain ways. It brings into sharper contrast how deeply interconnected we ar…,2020-03-08 01:21:15,0,Andrew Deloucas,0.10714285714285714,positive
"RT @flamelauthor: Chinese Museums, Closed by the Coronavirus, Put Their Exhibitions Online https://t.co/qtVDjeGG6c @openculture https://t.c…",2020-03-08 01:21:15,0,Miriam Grobman,-0.05,negative
"RT @SkuterP: It took experts to determine this? Homeless among the most vulnerable to coronavirus, experts say https://t.co/8Wm3X7JQCf",2020-03-08 01:21:15,0,Terry,0.0,neutral
"RT @drdisrespect: Mixer literally has a total of about 5k viewers right now.

Hahahaha.  

What happened?  Coronavirus?",2020-03-08 01:21:15,0,Andy🦇💔,0.1619047619047619,positive
"RT @capcentral: Todos los afectados por coronavirus estan internados en efectores privados, y ninguno hasta hoy en instituciones públicas
H…",2020-03-08 01:21:15,0,Maria.Carrizo,0.0,neutral
RT @BBCWorld: Coronavirus: Five ways virus upheaval is hitting women in Asia https://t.co/hEi3ywLZQA,2020-03-08 01:21:15,0,mert888888,0.0,neutral
"RT @AFPespanol: [Amplía] China reportó otros 27 pacientes muertos por la epidemia de coronavirus, y de esa forma el total de víctimas fatal…",2020-03-08 01:21:15,0,Jose Ravello Ll,-0.375,negative
"RT @jsanchez261986: @Otrolocoroto @NuadaSword Simulacro CoronaVirus en Aeropuerto de Santo Domingo (Tachira). 
Cómo puede verse, los trajes…",2020-03-08 01:21:15,0,Romelia Brito,0.0,neutral
@FuctupMike #CoronaVirus https://t.co/FmlSSItVsP,2020-03-08 01:21:15,0,Deplorable Despicable Dreg of society . ❌⭐️⭐️⭐️,0.0,neutral
Gracias Getafe por ayudar a Parla a que no pillemos el coronavirus quitando el tren. Y la gente quejándose... https://t.co/696g6vKcKA,2020-03-08 01:21:15,0,Christian,0.0,neutral
"RT @K_JeanPierre: Coronavirus detected in attendee at CPAC meeting, which many White House officials attended less than two weeks ago https…",2020-03-08 01:21:15,0,Becky,0.11111111111111112,positive
RT @benyankee: Matt Schlapp giving coronavirus to everyone in the administration is the plot twist I didn't anticipate. https://t.co/BnKx66…,2020-03-08 01:21:15,0,KJacks27☮,0.0,neutral
https://t.co/iKlUgOf3Io,2020-03-08 01:21:15,0,Brian McNett,0.0,neutral
RT @AndrewYang: The fear of the coronavirus is likely to be as or more destructive than the virus itself.,2020-03-08 01:21:15,0,Nick,-0.033333333333333326,negative
"RT @DashGamer: #SomeAssemblyRequired #9 IS OUT!

THIS WEEK:
- #Coronavirus
- #PetPeeve
- Game to Film Adaptions
- Are #Politics a Facade?…",2020-03-08 01:21:15,0,Ashley Hobley,-0.4,negative
"RT @capcentral: Todos los afectados por coronavirus estan internados en efectores privados, y ninguno hasta hoy en instituciones públicas
H…",2020-03-08 01:21:15,0,JP,0.0,neutral
"RT @dgordon52: I see lots of reporters tweeting that Coronavirus is Trump’s first crisis that he didn’t create. 

Hurricane Maria killed mo…",2020-03-08 01:21:15,0,Lib n Proud,0.024999999999999994,positive
"RT @dgordon52: I see lots of reporters tweeting that Coronavirus is Trump’s first crisis that he didn’t create. 

Hurricane Maria killed mo…",2020-03-08 01:21:15,0,Bawabas,0.024999999999999994,positive
"RT @spectatorindex: Coronavirus death toll

China: 3070
Italy: 233
Iran: 145
South Korea: 44
US: 17
France: 16
Spain: 10
Japan: 6
Iraq: 4
A…",2020-03-08 01:21:15,0,Gulshan Raazi,0.0,neutral
"RT @PhilipRucker: Asked about coronavirus reaching DC and getting closer to the White House, Trump just told reporters, “I’m not concerned…",2020-03-08 01:21:15,0,taunpaul,0.0,neutral
"RT @ideas4solutions: UPDATE #Coronavirus (COVID-19) in FLORIDA: 8 – #Florida Residents, 5 Florida Cases Repatriated, 1 Non-Florida resident…",2020-03-08 01:21:15,0,❤️ POTUS 🇺🇸🇺🇸🇺🇸,0.0,neutral
"@tedlieu @realDonaldTrump @CDCgov Well @tedlieu b4 putin installed #IdiotInChief in OvalOffice, I trusted @CDCgov t… https://t.co/Y5hajXehFB",2020-03-08 01:21:15,0,caryn@crayon60,0.0,neutral
"RT @DrDenaGrayson: Many experts, including me, have rightfully criticized Trump for his INACTION in response to the #CoronavirusOutbreak.…",2020-03-08 01:21:15,0,"Karma Time, Bitch",0.5,positive
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:15,0,grace 🦋🤍,0.2,positive
RT @ActualidadRT: El coronavirus ya ha dejado casi 3.500 muertes y más de 101.000 infectados en todo el mundo https://t.co/MMZeVxSaIr,2020-03-08 01:21:15,0,Andres Zambrano C.,0.0,neutral
"RT @tedlieu: “The shortage of test kits is creating chaos for doctors and nurses...”

[ER] Doc: “I had an 80-year-old, immune-compromised,…",2020-03-08 01:21:15,0,BeTheChange~,0.0,neutral
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:15,0,Syn,0.2,positive
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:21:15,0,HighSociety 🛩,0.0,neutral
"Conte: ""Abbiamo creato due aree: Lombardia e alcune province di Piemonte, Emilia-Romagna e Veneto avranno vincoli d… https://t.co/mO2GDh9aNv",2020-03-08 01:21:15,2,Benny Giardina,-0.125,negative
RT @jo_oliva: ¿Se han puesto a pensar que si por el “riesgo de brote” de COVID-19 aka Coronavirus están cancelando eventos masivos lo más l…,2020-03-08 01:21:15,0,Francisco Jimenez,0.0,neutral
"RT @Winston_Dunhill: Y nunca te olvides, si tenés 8 enfermos de coronavirus y se te muere gente de coronavirus que no está entre esos 8 enf…",2020-03-08 01:21:15,0,Liliana Mazzone,0.0,neutral
RT @CraptasticNews1: @AJGHOSTFACE It is all absolutely planned. The media is hyping this Coronavirus and it's a crock of shit.  They try to…,2020-03-08 01:21:15,0,⭐️FIGHTING GHOST FACE PATRIOT⭐️,0.0,neutral
"RT @Noahpinion: This thread is wild. Our entire health system, with the exception of a few places like Stanford or the University of Washin…",2020-03-08 01:21:15,0,Kaylin🧢❤️🙏🏿🇺🇸,-0.03333333333333333,negative
"RT @Carolynyjohnson: How an initial glitch in the coronavirus test snowballed to leave us swamped with fear, alarm and not enough tests.  h…",2020-03-08 01:21:15,0,🦄Stephanie🙋🏽,0.0,neutral
"RT @piopio2019: ITALIA: El norte del país cerrado y en cuarentena

USA: Se recomienda a personas mayores no salir de sus casas y a los que…",2020-03-08 01:21:14,0,ALICIA🌱Soy del 61% de CÓRDOBA!,0.0,neutral
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:14,0,jas🍀,0.2,positive
2. Aktiviti pembelajaran di Universiti Washington dijalankan secara atas talian ekoran wabak Koronavirus… https://t.co/ib9fxdC6sB,2020-03-08 01:21:14,0,Arus Siswa UIAM,0.0,neutral
RT @stoolpresidente: I’m calling @coronavirus out.   I hope that little bitch reads this tweet.  You may fool the fucks in the league offic…,2020-03-08 01:21:14,0,Brian Kruschke,-0.1875,negative
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:14,0,Pablo Escobar Jr,0.2,positive
"NBA: prepare to play games with no fans due to coronavirus 

Hornets Organization: https://t.co/pOCHcla8wb",2020-03-08 01:21:14,2,𝙣𝙖𝙩𝙚 ♔ #UziSzn,-0.125,negative
RT @seungminkim: “ACU chairman Matt Schlapp told the Washington Post on Saturday he did interact with the infected at the event. The precis…,2020-03-08 01:21:14,0,JR,0.0,neutral
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:21:14,0,guadalupe,0.0,neutral
RT @elonmusk: The coronavirus panic is dumb,2020-03-08 01:21:14,0,momo 🪐,-0.375,negative
"RT @washingtonpost: Trump ""didn’t know people died from the flu.""

It killed his grandfather. https://t.co/Dpb6r40q1R",2020-03-08 01:21:14,0,Mike Martin,-0.2,negative
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:21:14,0,Jared Hardesty,0.0,neutral
"RT @erika_news: #Breaking: DC Mayor Bowser confirms first ""presumptive positive"" case of #covid19 #coronavirus. The patient, in his 50's, h…",2020-03-08 01:21:14,0,Mark Horner,0.23863636363636365,positive
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:14,0,Sri Vamsy Gurram,0.2,positive
RT @coccodj: Dal giugno del 2018 è nominato portavoce e capo dell’ufficio stampa del presidente del Consiglio dei ministri Giuseppe Conte.…,2020-03-08 01:21:14,0,Mediocre Fantasy Manager,0.0,neutral
"@Noah_wil30 @wojespn GUYS BE CAREFUL IF YOU SEE THIS GUY OUTSIDE 

HE CLAIMS HE HAS CORONAVIRUS https://t.co/H181sPHs8Z",2020-03-08 01:21:14,2,RaiderNation,-0.05,negative
RT @DMbuttstuff: coronavirus stands no chance against me 💯,2020-03-08 01:21:14,0,𝙆𝙖𝙫𝙞𝙣 💫,0.0,neutral
"RT @sam_baker: 🚨 Pharma giant Gilead shipped drugs to China to test a potential coronavirus treatment before getting HHS’ approval, as requ…",2020-03-08 01:21:14,0,JC Oviedo,0.0,neutral
"RT @GGiornalisti: #coronavirus, #Conte: tra qualche ora verrà pubblicato il decreto in Gazzetta ufficiale e sarà vigente",2020-03-08 01:21:14,0,Filippo Ferrarista🥇🏆🇮🇹 ®,0.0,neutral
"RT @Blue2Reaganite: Liberals are sick people. Degenerates. Satanic. Worthy of hatred. 

I just read a few tweets about Matt Schlapp and the…",2020-03-08 01:21:14,0,Kacee111,-0.19365079365079366,negative
"RT @Inevitable_ET: DeepStateOVirus

Leader of Italy's co-ruling Democratic party tests positive to coronavirus

https://t.co/cIlsC1JnFW",2020-03-08 01:21:14,0,HumorHippo,0.22727272727272727,positive
"RT @Milica_yb: ENCONTRARON LA CURA DEL CORONAVIRUS a partir de la célula de rana, los doctores confirman que una vez inyectado sino sana ho…",2020-03-08 01:21:14,0,᭝ᬸ❀꒱⨾ i'm Iffy｡♡̷̸̳⁩ᵎ⁷🥂,0.0,neutral
RT @stoolpresidente: I’m calling @coronavirus out.   I hope that little bitch reads this tweet.  You may fool the fucks in the league offic…,2020-03-08 01:21:14,0,Andrew,-0.1875,negative
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:14,0,Brit✨🤍,0.2,positive
RT @stoolpresidente: I’m calling @coronavirus out.   I hope that little bitch reads this tweet.  You may fool the fucks in the league offic…,2020-03-08 01:21:14,0,Trent Girard,-0.1875,negative
"RT @YonhapNews: (URGENT) S. Korea reports 367 new cases of coronavirus, total now at 7,134 https://t.co/EcHfxh6WZb",2020-03-08 01:21:14,0,N Purevdorj,-0.20454545454545456,negative
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:21:14,0,D.,0.0,neutral
"RT @dougfisher: If you lose the trust of the public, you will have more than a pandemic. You'll have a panic. And that we might not recover…",2020-03-08 01:21:14,0,Mary Jean Baxley,0.25,positive
RT @CaraotaDigital: #Venezuela rodeada por seis países de América Latina con casos confirmados de #coronavirus https://t.co/iDfptSlYnJ   '#,2020-03-08 01:21:14,0,#VenezuelaEnVictoria,0.0,neutral
RT @AndrewYang: The fear of the coronavirus is likely to be as or more destructive than the virus itself.,2020-03-08 01:21:14,0,Skip Fearless Music™,-0.033333333333333326,negative
RT @TimRunsHisMouth: Quick Survey... Raise your hand if you're not afraid of coronavirus. 🙋‍♂️🙋‍♂️🙋‍♂️,2020-03-08 01:21:14,0,AJ_DEplorable,0.31666666666666665,positive
"she hasn’t responded to 45 texts, 34 snaps and 21 dm’s this week. she must just have coronavirus",2020-03-08 01:21:14,0,Lizzo’s Personal Trainer,0.0,neutral
RT @leoneltudo: En argentina hay menos de 10 infectados por coronavirus Y YA LA QUEDO UNO JSJDJS RE PETE NO SE AGUANTAN NADA,2020-03-08 01:21:14,0,abi,0.0,neutral
RT @NicholasGC: So a doctor caught the coronavirus but y’all want me to believe I’ll be okay if I just wash my hands?? Y’all know how much…,2020-03-08 01:21:14,0,♠️,0.5,positive
Cronyism and conflicts of interest in Trump’s coronavirus task force https://t.co/ahxAgIlRHT by @fastlerner  Chock… https://t.co/Uf7oZLCDRx,2020-03-08 01:21:14,0,PapaESoCo,0.0,neutral
"RT @le_Parisien: Coronavirus : en Chine, effondrement d’un hôtel converti en lieu de confinement https://t.co/x3U4hhm43c #Rediff",2020-03-08 01:21:14,0,.,0.0,neutral
"RT @SpeakerPelosi: .@RepRaulRuizMD is an emergency doctor, public health expert, and disaster aid specialist. He knows what it takes to con…",2020-03-08 01:21:14,0,pissedoff,0.0,neutral
RT @415holgate: CPAC attendee tests positive for coronavirus https://t.co/QxfrUKLqf0,2020-03-08 01:21:14,0,Jill Gregory,0.22727272727272727,positive
"RT @NCStinn: Scientists: you should wash your hands because of Coronavirus.

People: I'm gonna stop flying, hoard masks, work from home &amp; t…",2020-03-08 01:21:14,0,K Rosen,0.0,neutral
"@msalazarcongres @EsSaludPeru @MartinVizcarraC @Minsa_Peru ridícula, el coronavirus existe hace tiempo, que bueno q… https://t.co/MYzRto2Et8",2020-03-08 01:21:14,0,Kike Cayetano,0.0,neutral
"RT @piersmorgan: I keep hearing people say ‘stop scare-mongering about coronavirus, it only kills the elderly &amp; those with an underlying il…",2020-03-08 01:21:14,0,LilyandRose,0.0,neutral
"RT @Ron_Decline: How the fuck did coronavirus get to Far Rockaway

You can barely get there on the subway",2020-03-08 01:21:14,0,Jacob Jamaal 🇵🇦,-0.08333333333333336,negative
"RT @NorbertElekes: Confirmed coronavirus cases, Iran:

   March 7:    5,823 people
   March 3:   2,336 people
February 28: 388 people
Febru…",2020-03-08 01:21:14,0,Gunjan Darbari,0.4,positive
"RT @business: Argentina reports its first death from coronavirus, marking the first fatality in Latin America https://t.co/eBOEzj9VAj",2020-03-08 01:21:14,0,livebluer2🌊,0.25,positive
"RT @TwitterMoments: A hotel used for medical observation of people who had contact with coronavirus patients collapsed in Quanzhou, China,…",2020-03-08 01:21:14,0,B Wave,0.0,neutral
"RT @thegoodgodabove: Trump and Pence have coronavirus already lmaooo.

You’re welcome.",2020-03-08 01:21:14,0,Tedi Bowler,0.8,positive
RT @elonmusk: The coronavirus panic is dumb,2020-03-08 01:21:14,0,B R Y A N ❄,-0.375,negative
RT @JamesGleick: Not only was Azar already lying about coronavirus testing three weeks ago; he was lying to Congress. And officials had beg…,2020-03-08 01:21:14,0,Jeanne Taylor,0.0,neutral
"RT @nbcwashington: Just In: A U.S. Marine assigned to Fort Belvoir in Fairfax County tested positive with coronavirus, the Pentagon says ht…",2020-03-08 01:21:14,0,Boomerang Mickey,0.22727272727272727,positive
"RT @DeLaCalleHum: Eso del coronavirus. Qué va. Vean las cifras. Hemos pasado por la gripa asiática, porcina, vacas locas, Sars, H5N1, aviar…",2020-03-08 01:21:14,0,Angie Xiomara Carvajal Quintero,0.0,neutral
RT @waltshaub: Attention citizens. You failed to show proper appreciation for the presidential tennis pavilion. Those of you coughing in th…,2020-03-08 01:21:14,0,Kriste Kline,-0.25,negative
"RT @DrEricDing: Now in my backyard - US Marine in Virginia Tested Positive for Coronavirus, in State’s First Case – #COVID19 https://t.co/N…",2020-03-08 01:21:14,0,Altuve 4 HoF,0.23863636363636365,positive
RT @adamclarkitv: Panic buying and stockpiling of toilet roll continues. These are the scenes at Costco in Farnborough in Hampshire today.…,2020-03-08 01:21:14,0,Jerome Goolsby,-0.03333333333333333,negative
RT @JoanPennnative: Nursing Home Hit by Coronavirus Says It Still Lacks Test Kits https://t.co/vntDwAZ3DS,2020-03-08 01:21:14,0,Birdie,0.0,neutral
Bernie everywhere-- Biden no where--&gt;  Sunday shows preview: Trump administration gears up for new week of coronavi… https://t.co/szaEFzlxW8,2020-03-08 01:21:14,0,Laura McGinnis,0.13636363636363635,positive
"RT @unionsaustralia: There are “huge workforce issues” because some people, governments and big businesses, have decided to make 3.3 Millio…",2020-03-08 01:21:14,0,Australian Voice,0.20000000000000004,positive
"RT @cnni: There is *no evidence* that garlic, water, vitamin C, essential oils, colloidal silver, or steroids will protect you from coronav…",2020-03-08 01:21:14,0,Heena,0.0,neutral
RT @Casper_57x: @Jayne_Livesey @ayoair Hahaha 😂 catch flights not coronavirus.,2020-03-08 01:21:13,0,JustanotherSophia,0.2,positive
"RT @eugenegu: Las Vegas banned homeless people from sleeping on the sidewalks, which led to homeless people now literally sleeping in the s…",2020-03-08 01:21:13,0,🆘Mariel in Boston🌊,0.0,neutral
"RT @MerDeLivres: En un mes el coronavirus ha conseguido que baje la contaminación en China, que se pueda circular por la sala de la Mona Li…",2020-03-08 01:21:13,0,lucía🏹,0.0,neutral
"RT @QuShuitai: 纽约确诊76例新冠肺炎患者
州长宣布进入紧急状态！
https://t.co/vtrY06tNre https://t.co/rzKaFUzT1j",2020-03-08 01:21:13,0,baoliaogeming,0.0,neutral
RT @jaketapper: CPAC attendee tests positive for coronavirus,2020-03-08 01:21:13,0,Jaci,0.22727272727272727,positive
"RT @hematocritico: Edades de los fallecidos por Coronavirus en España :
69,82,99, 76,91, 83,87,87,91 y 91

A ver. VAMOS A VER.",2020-03-08 01:21:13,0,Nicky💋,0.0,neutral
RT @littlestwayne: if u ever used the public restrooms on the beach u are immune to coronavirus,2020-03-08 01:21:13,0,André Montenegro,0.0,neutral
"RT @autistictic: Please REALLY take in how EASILY amid the Coronavirus pandemic

- places go back to single use plastic
- businesses switch…",2020-03-08 01:21:13,0,Phone Sex Goddess Ms. Liz 🔞💋,0.14047619047619048,positive
"#NoticiasUno | La oración del Ángelus, por primera vez, se hará sin la presencia de peregrinos en la plaza de San P… https://t.co/5WuRT6VVDo",2020-03-08 01:21:13,1,Noticias Uno,0.0,neutral
"RT @HaddadDebochado: A mulher que foi diagnosticada com coronavírus no Distrito Federal foi internada em um hospital particular, mas logo d…",2020-03-08 01:21:13,0,Junior,0.16666666666666666,positive
"RT @BetteMidler: As #GraydonCarter points out his @AirMailWeekly #TRUMP was born right near Corona, Queens, NY. I guess you could call him…",2020-03-08 01:21:13,0,Barbara 8947,0.19285714285714284,positive
RT @CalvoRepeto: Estos son la cura para el #CoronaVirus,2020-03-08 01:21:13,0,Camilo Jose Felix,0.0,neutral
"RT @NBCNews: LIVE: Washington, D.C. Mayor Bowser hosts press conference following first presumptive coronavirus case in the nation's capita…",2020-03-08 01:21:13,0,FJ,0.12878787878787878,positive
RT @JamilSmith: Matt Gaetz thought it would be funny to wear a giant gas mask on the House floor to mock the panic over the coronavirus pan…,2020-03-08 01:21:13,0,MIZ,0.125,positive
RT @politicususa: A resident of Rep. Matt Gaetz’s district died of coronavirus shortly after Gaetz mocked the virus response on the House f…,2020-03-08 01:21:13,0,Daniellesteele,0.0,neutral
"RT @washingtonpost: Coronavirus detected in attendee at CPAC meeting, which many White House officials attended less than two weeks ago htt…",2020-03-08 01:21:13,0,ForThePeople,0.11111111111111112,positive
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:13,0,acmil. 🏄🏾‍♀️,0.2,positive
"RT @IIHFHockey: Due to the ongoing spread of the coronavirus (COVID-19), the IIHF Council has agreed today to cancel the 2020 IIHF Ice Hock…",2020-03-08 01:21:13,0,Karl Morant 🍁,-0.125,negative
@lamarathon History will remember this notorious event. This is MUCH WORSE than the 100-family new year dinner part… https://t.co/iJBbe7q4d5,2020-03-08 01:21:13,0,🐱.stdio,-0.13181818181818183,negative
"RT @ulichaparro12: Ya hay un muerto por Coronavirus en el Argerich. Pero no importa, tenemos Ministerio de Salud, el enano Kicillof se gast…",2020-03-08 01:21:13,0,cabraloca,0.0,neutral
"RT @SafetyPinDaily: Don't be scared of the numbers, be scared of the guy talking about the numbers. || Via Slate https://t.co/0pVosMktPn",2020-03-08 01:21:13,0,Mary Matt,0.0,neutral
RT @ABC: FACT CHECK: Pres. Trump is falsely blaming the Obama administration for the slow rollout of U.S. tests for the new coronavirus—ign…,2020-03-08 01:21:13,0,redstateblues,-0.18787878787878795,negative
"RT @AGWillliamBarr: Hillary Clinton walks into a bar with a petri dish full of Coronavirus.

Bartender says, ""STOP! You can't bring that di…",2020-03-08 01:21:13,0,Deborah Miller,0.4375,positive
"RT @ReuelDaValid: In this age of coronavirus, you man are wifing babes that didn’t get chicken pox as a yute? 

G I can only worry about on…",2020-03-08 01:21:13,0,1%,-0.3,negative
"RT @Tweeteameeste: Lmao, el coronavirus literal subió por LATAM. Primero Argentina, luego Chile ahora Colombia y bueno, ya saben qué de vie…",2020-03-08 01:21:13,0,dueña del dondimadon,0.6,positive
RT @SassBaller: Dr. Drew hits the nail on the head about the hysteria around the coronavirus. https://t.co/9pWOOFiWxM,2020-03-08 01:21:13,0,Rashid Munir,0.0,neutral
RT @brianschatz: Trump’s Coronavirus Press Event Was Even Worse Than It Looked | WIRED https://t.co/p4d8DnmbhU,2020-03-08 01:21:13,0,Laura Hennessey 🆘✍️,-0.4,negative
"RT @DanRather: We had weeks of warning. Weeks to prepare. Excuse my language, but this is completely unacceptable. Where the hell are the c…",2020-03-08 01:21:13,0,LadyChiron,0.025,positive
"RT @mredwards: I've heard that coronavirus is going to cause a massive shortage of books, which will be essential when we're all stuck at h…",2020-03-08 01:21:13,0,Haley,0.0,neutral
RT @MarleiMartinez: 🚨BREAKING NEWS: Elk Grove Unified School District cancels classes for all schools after a family tests positive for #co…,2020-03-08 01:21:13,0,Eli Davidson,0.22727272727272727,positive
RT @Whereisblockaye: If you got Coronavirus HMU cuz I’ll pay you to cough on my ex,2020-03-08 01:21:13,0,Tu.Papi.Gigi,0.0,neutral
"#coronavirusuk 
#coronavirus
@Jay_Beecher 

It will be the same in UK in 6 weeks. Maybe 4 weeks. If we're fantastic… https://t.co/iyq5zu6PFz",2020-03-08 01:21:13,0,C Isaksson,0.0,neutral
"RT @ElMalaguero: |￣￣￣￣￣￣￣￣￣￣￣￣| 
|         AL CORONAVIRUS       |
|            LO TRAJERON           | 
|              LOS CHETOS…",2020-03-08 01:21:13,0,🐍,0.0,neutral
"RT @RepJeffries: Americans are dying from the #Coronavirus.

The stock market is in free fall.

Tornadoes have ravaged parts of the Southea…",2020-03-08 01:21:13,0,steve duke,0.4,positive
"RT @Conflits_FR: 🇫🇷 Epidemie de #coronavirus :

- 2 nouveaux cas de #2019nCoV confirmés dans la Manche (6 au total) en lien avec les premie…",2020-03-08 01:21:13,0,◢◤,0.0,neutral
